component_index,nodes,edges,is_dag,longest_simple_path_if_dag,condensation_longest_path_hops,condensation_longest_path_nodes,directed_diameter,avg_shortest_path_est,pairs_considered,method,comp_time_sec
364,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.011
365,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0112
366,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0117
367,4,4,True,2,2,3,2,0.6666666666666666,9,exact_parallel,0.0114
368,4,5,True,3,3,4,2,0.7,10,exact_parallel,0.0116
369,4,4,True,2,2,3,2,0.6666666666666666,9,exact_parallel,0.0114
370,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0112
371,4,5,True,3,3,4,2,0.7,10,exact_parallel,0.0117
372,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.012
373,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0123
374,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0116
375,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0119
376,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0119
377,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0119
378,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0117
379,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0112
380,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0113
381,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0112
382,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.0112
383,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.011
384,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0109
385,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.011
386,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.011
387,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
388,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.011
389,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0113
390,4,5,True,3,3,4,2,0.7,10,exact_parallel,0.0112
391,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
392,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0127
393,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0114
394,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0125
395,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0118
396,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0117
397,4,3,True,3,3,4,3,1.0,10,exact_parallel,0.0118
398,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
399,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0116
400,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0117
401,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0116
402,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0112
403,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0115
404,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0118
405,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0111
406,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
407,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
408,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.012
409,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0114
410,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0115
411,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0116
412,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0115
413,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0122
414,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0123
415,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0119
416,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0116
417,4,5,False,,1,3,1,0.5555555555555556,9,exact_parallel,0.0116
418,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0116
419,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0117
420,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
421,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
422,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0117
423,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0114
424,4,7,False,,2,4,1,0.6363636363636364,11,exact_parallel,0.0115
425,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0117
426,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0113
427,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0113
428,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0115
429,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0118
430,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0116
431,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0113
432,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.0114
433,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0115
434,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.0114
435,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0113
436,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0117
437,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0113
438,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0113
439,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0113
440,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0114
441,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0114
442,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0119
443,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0122
444,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0115
445,4,4,True,2,2,3,2,0.6666666666666666,9,exact_parallel,0.0114
446,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0116
447,4,4,False,,2,4,3,1.0,11,exact_parallel,0.0117
448,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0117
449,4,4,False,,2,4,3,1.0,11,exact_parallel,0.0116
450,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0117
451,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
452,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0116
453,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0117
454,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0115
455,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0117
456,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
457,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0118
458,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0116
459,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.012
460,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0118
461,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0117
462,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0114
463,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0117
464,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0122
465,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.0116
466,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
467,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0114
468,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
469,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0119
470,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
471,4,5,False,,2,4,2,0.8181818181818182,11,exact_parallel,0.0118
472,4,6,False,,1,4,2,0.9230769230769231,13,exact_parallel,0.0114
473,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0118
474,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0115
475,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0117
476,4,4,True,2,2,3,2,0.6666666666666666,9,exact_parallel,0.0114
477,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0119
478,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0116
479,4,4,True,2,2,3,2,0.6666666666666666,9,exact_parallel,0.0114
480,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0116
481,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0114
482,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0114
483,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0113
484,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.0115
485,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0121
486,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
487,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0114
488,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
489,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0116
490,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
491,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0114
492,4,6,True,3,3,4,1,0.6,10,exact_parallel,0.0115
493,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0117
494,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0123
495,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.012
496,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0115
497,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
498,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.012
499,4,5,True,3,3,4,2,0.7,10,exact_parallel,0.0118
500,4,5,True,3,3,4,2,0.7,10,exact_parallel,0.0114
501,4,5,True,2,2,3,1,0.5555555555555556,9,exact_parallel,0.0123
502,4,7,False,,2,4,1,0.6363636363636364,11,exact_parallel,0.0117
503,4,4,True,2,2,3,2,0.6666666666666666,9,exact_parallel,0.0114
504,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0112
505,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0113
506,4,4,True,2,2,3,2,0.6666666666666666,9,exact_parallel,0.0118
507,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
508,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
509,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.0113
510,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0114
511,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0118
512,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
513,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0116
514,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0116
515,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
516,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
517,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0116
518,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
519,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0114
520,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0116
521,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0116
522,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0115
523,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
524,4,4,True,3,3,4,2,0.8,10,exact_parallel,0.0116
525,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0115
526,4,3,True,1,1,2,1,0.42857142857142855,7,exact_parallel,0.0114
527,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0118
528,4,3,True,2,2,3,2,0.625,8,exact_parallel,0.0118
529,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0114
530,4,4,True,2,2,3,1,0.5,8,exact_parallel,0.0114
531,4,5,True,3,3,4,2,0.7,10,exact_parallel,0.0116
532,4,3,True,2,2,3,2,0.7777777777777778,9,exact_parallel,0.0114
533,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
534,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
535,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
536,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
537,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
538,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
539,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
540,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0116
541,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
542,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
543,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0118
544,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
545,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0117
546,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
547,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
548,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
549,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
550,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
551,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0119
552,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
553,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
554,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0112
555,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
556,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
557,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
558,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
559,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0118
560,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
561,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
562,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
563,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
564,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
565,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
566,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
567,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0119
568,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
569,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
570,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0118
571,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
572,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
573,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
574,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
575,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0121
576,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
577,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
578,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
579,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.012
580,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
581,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0122
582,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0121
583,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0121
584,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0127
585,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
586,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
587,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
588,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
589,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
590,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0119
591,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0117
592,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
593,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0112
594,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
595,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
596,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0118
597,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
598,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
599,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0119
600,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
601,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
602,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
603,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
604,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
605,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
606,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
607,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0118
608,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
609,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
610,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
611,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
612,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0117
613,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0118
614,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
615,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0117
616,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
617,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0113
618,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0112
619,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
620,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
621,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0118
622,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
623,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0117
624,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
625,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
626,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
627,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
628,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
629,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
630,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0118
631,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
632,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
633,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
634,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
635,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
636,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
637,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
638,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
639,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0117
640,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0112
641,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0112
642,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
643,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0116
644,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
645,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
646,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0118
647,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0118
648,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
649,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
650,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
651,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
652,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
653,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
654,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
655,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
656,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
657,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
658,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
659,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
660,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
661,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
662,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
663,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0117
664,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0121
665,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0116
666,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
667,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
668,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
669,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0118
670,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
671,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0123
672,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
673,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0116
674,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
675,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
676,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
677,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
678,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0117
679,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0117
680,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
681,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
682,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
683,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
684,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
685,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
686,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
687,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.012
688,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
689,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
690,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
691,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
692,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
693,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
694,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
695,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.012
696,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
697,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
698,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0119
699,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0113
700,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
701,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
702,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
703,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0117
704,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
705,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0114
706,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0114
707,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0111
708,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
709,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
710,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
711,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0117
712,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
713,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
714,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0119
715,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
716,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
717,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0112
718,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
719,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.012
720,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
721,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0112
722,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
723,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
724,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
725,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0115
726,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
727,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
728,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
729,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0113
730,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
731,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
732,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
733,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0117
734,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
735,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
736,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
737,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
738,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
739,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
740,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
741,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
742,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
743,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
744,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
745,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0114
746,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0113
747,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0112
748,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0111
749,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0115
750,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0115
751,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0116
752,3,3,True,2,2,3,1,0.5,6,exact_parallel,0.0116
753,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0112
754,3,2,True,2,2,3,2,0.6666666666666666,6,exact_parallel,0.0113
755,3,2,True,1,1,2,1,0.4,5,exact_parallel,0.0113
